price,make,model,year,mileage,engine_size,horsepower,fuel,transmission,drive_type,color,city,seller_type,doors,owners,accident,condition,service_history,trim,tuv_months,consumption_l_per_100km
6926.98,Opel,Grandland,2019,140166,1.4,90,petrol,automatic,front,grey,Bielefeld,private,4,6,no,good,full,sport,11.4,6.6
9636.32,Skoda,Enyaq,2018,118956,1.6,110,petrol,manual,front,silver,Frankfurt,dealer,4,6,no,excellent,full,sport,9.3,5.9
4443.3,Opel,Grandland,2009,282081,2.0,140,hybrid,automatic,all,black,Berlin,dealer,4,5,no,fair,partial,sport,5.2,5.1
14505.78,Porsche,Panamera,2010,308336,0.0,200,electric,automatic,front,silver,Leipzig,dealer,5,1,no,fair,partial,sport,12.5,17.6
20385.92,Audi,Q5,2023,49115,2.0,140,petrol,manual,front,red,Munich,private,4,5,no,excellent,full,sport,23.2,7.3
6078.29,Opel,Grandland,2015,131634,0.0,100,electric,manual,front,black,Dresden,private,4,3,no,good,none,base,7.1,13.7
19489.42,Skoda,Octavia RS,2024,51194,1.2,70,petrol,automatic,front,blue,Stuttgart,dealer,4,2,no,excellent,full,sport,0.0,5.9
9555.16,Opel,Crossland,2024,37122,2.0,140,hybrid,automatic,rear,red,Duesseldorf,private,5,6,no,excellent,full,base,0.0,3.8
27374.24,Porsche,Macan,2020,116660,1.6,90,diesel,automatic,rear,silver,Dresden,private,4,2,no,good,full,base,5.9,4.4
18125.97,Seat,Ateca,2025,11163,2.0,110,diesel,automatic,front,blue,Hamburg,dealer,4,3,no,excellent,full,sport,14.1,4.8
15337.63,BMW,3er,2020,40728,3.0,220,petrol,automatic,front,red,Munich,private,3,2,no,excellent,full,base,12.0,8.8
4370.86,Opel,Corsa,2017,166974,3.0,180,diesel,manual,front,red,Leipzig,private,4,1,no,good,full,sport,3.5,6.7
28319.25,Ford,Mustang,2025,7974,2.0,180,petrol,manual,all,white,Nuernberg,dealer,3,2,yes,good,full,sport,14.4,8.8
8960.0,Volkswagen,Polo,2021,100064,1.2,70,petrol,automatic,front,silver,Duesseldorf,dealer,5,4,no,excellent,full,s_line,14.3,6.1
18043.06,BMW,5er,2019,86468,2.0,180,petrol,automatic,front,black,Duesseldorf,private,4,3,no,excellent,full,base,18.4,8.4
16653.55,Opel,Insignia,2023,58562,2.5,180,hybrid,manual,front,grey,Munich,private,4,2,no,excellent,full,sport,11.4,5.5
38204.34,Porsche,Cayman,2022,74460,1.5,100,petrol,automatic,all,white,Hamburg,dealer,4,6,no,excellent,full,sport,10.9,5.5
23290.27,Ford,S-Max,2025,16147,2.0,140,diesel,automatic,front,silver,Hamburg,dealer,5,1,no,excellent,full,base,9.3,5.3
13747.62,Audi,A3,2021,52610,1.5,100,petrol,manual,rear,black,Nuernberg,dealer,4,2,no,excellent,full,sport,9.0,5.9
12103.74,Audi,A8,2018,147817,3.0,220,petrol,automatic,rear,grey,Bonn,dealer,5,1,yes,fair,partial,s_line,11.8,10.6
24136.01,Skoda,Superb L&K,2024,26559,4.0,300,petrol,automatic,all,blue,Stuttgart,dealer,5,3,no,excellent,full,base,13.2,12.0
6925.31,Ford,Mondeo,2016,171712,2.5,180,hybrid,automatic,all,grey,Frankfurt,private,5,4,yes,good,full,sport,1.5,4.8
36314.81,BMW,X3,2023,12880,1.4,90,petrol,automatic,all,red,Stuttgart,private,4,1,no,excellent,full,m_sport,18.3,6.4
105209.29,Porsche,911,2021,45136,3.0,180,diesel,automatic,rear,blue,Munich,dealer,5,1,no,excellent,full,sport,9.7,5.9
24422.99,Mercedes-Benz,GLE,2021,51821,1.6,90,diesel,automatic,front,black,Dortmund,private,5,5,no,excellent,none,sport,9.1,4.8
17519.15,Volkswagen,Arteon,2018,87095,3.0,180,diesel,manual,all,red,Essen,dealer,4,1,no,excellent,full,base,3.6,7.2
15282.71,Seat,Leon,2022,92404,2.0,110,diesel,automatic,all,white,Dresden,dealer,5,1,no,excellent,full,sport,4.4,4.1
4794.96,Opel,Mokka,2018,175666,3.0,180,diesel,automatic,rear,white,Hannover,dealer,5,4,no,good,partial,base,7.1,7.2
97486.38,Porsche,Panamera,2023,48355,2.5,180,hybrid,automatic,rear,silver,Leipzig,dealer,4,1,no,excellent,partial,sport,9.0,5.1
9420.61,Seat,Leon,2021,94754,1.0,60,petrol,manual,all,grey,Bonn,dealer,5,6,no,excellent,full,base,18.4,4.5
1694.22,Seat,Ibiza,2001,350000,2.0,180,petrol,manual,rear,silver,Essen,dealer,4,2,no,fair,partial,base,5.3,8.9
51915.25,Porsche,Cayman,2022,48441,1.5,100,hybrid,automatic,rear,grey,Dortmund,dealer,5,6,no,excellent,full,base,4.8,3.5
33468.01,Skoda,Kodiaq RS,2024,12382,1.6,90,diesel,automatic,all,black,Duesseldorf,dealer,5,2,no,excellent,full,sport,15.4,4.1
5044.66,Porsche,Boxster,2010,174572,2.0,140,diesel,manual,rear,silver,Frankfurt,dealer,4,5,yes,fair,none,s_line,5.9,5.4
26081.94,Mercedes-Benz,A-Klasse,2024,44339,1.6,110,petrol,automatic,all,silver,Bremen,dealer,4,1,no,excellent,partial,amg,19.0,7.4
22034.12,Skoda,Superb,2024,75964,1.5,100,hybrid,automatic,all,silver,Cologne,private,4,6,no,excellent,full,sport,4.3,5.1
41994.57,Mercedes-Benz,E-Klasse,2024,22615,3.0,220,petrol,automatic,rear,white,Duesseldorf,dealer,5,5,no,excellent,full,sport,15.3,8.8
28425.04,Mercedes-Benz,B-Klasse,2025,8455,1.4,90,petrol,automatic,all,white,Berlin,dealer,5,5,no,excellent,full,s_line,11.1,4.9
8967.83,Opel,Astra,2018,139105,0.0,200,electric,automatic,all,white,Leipzig,dealer,4,1,no,good,full,sport,0.0,17.8
15082.03,Volkswagen,Arteon,2020,61576,1.6,110,petrol,automatic,all,silver,Stuttgart,dealer,5,6,no,excellent,full,sport,0.0,6.5
12434.83,Opel,Crossland,2025,18214,3.0,220,petrol,manual,front,white,Dortmund,dealer,4,2,yes,good,full,sport,19.2,8.5
12811.21,Audi,A1,2023,62254,1.2,70,petrol,automatic,front,grey,Bonn,dealer,5,3,no,excellent,full,base,12.5,5.9
21478.7,BMW,X5,2019,183951,3.0,210,hybrid,manual,front,silver,Hannover,private,4,1,no,good,full,m_sport,6.0,5.0
15494.54,Ford,S-Max,2023,49761,1.4,90,petrol,automatic,all,red,Frankfurt,private,4,2,no,excellent,partial,base,17.5,7.0
19836.95,Opel,Crossland,2025,26737,3.0,210,hybrid,manual,all,red,Hannover,dealer,3,1,no,excellent,full,base,9.0,5.8
8458.03,Seat,Ibiza,2022,47327,0.0,150,electric,automatic,rear,silver,Stuttgart,dealer,4,6,no,excellent,full,sport,4.6,16.0
23843.98,Ford,S-Max,2025,14943,2.5,180,hybrid,automatic,front,blue,Cologne,private,5,4,no,excellent,full,sport,4.3,4.6
9826.51,Opel,Grandland,2021,82360,1.6,90,diesel,automatic,all,blue,Bielefeld,dealer,5,2,no,good,full,sport,2.6,4.4
19023.13,Ford,Mondeo,2023,53637,4.0,300,petrol,automatic,front,blue,Frankfurt,dealer,4,2,no,excellent,full,sport,14.1,11.3
20088.17,Ford,Kuga,2024,22724,1.5,100,hybrid,automatic,all,silver,Berlin,dealer,5,3,no,excellent,full,base,7.4,4.1
4876.18,Ford,S-Max,2007,232266,3.0,180,diesel,automatic,all,blue,Dresden,dealer,5,1,no,fair,partial,base,5.1,5.6
24408.16,Porsche,Macan,2021,100246,2.0,140,petrol,automatic,all,white,Bielefeld,dealer,4,5,yes,good,full,sport,12.9,7.7
13383.17,Volkswagen,Golf,2020,95338,3.0,210,hybrid,automatic,all,silver,Bonn,private,4,2,no,excellent,full,base,1.7,3.6
21968.48,Audi,Q5,2024,82888,4.0,300,petrol,automatic,rear,white,Dortmund,dealer,5,2,yes,good,partial,s_line,19.9,10.6
59843.67,Mercedes-Benz,S-Klasse,2024,49395,0.0,200,electric,automatic,all,blue,Hamburg,private,4,1,yes,good,none,s_line,26.4,18.6
10172.31,Ford,Focus,2019,82459,3.0,210,diesel,manual,front,blue,Essen,dealer,4,1,no,excellent,full,sport,20.3,6.5
11520.16,Seat,Ateca,2021,85745,3.0,210,diesel,automatic,all,silver,Muenster,private,5,1,no,excellent,full,base,0.0,7.7
19027.84,Mercedes-Benz,A-Klasse,2022,55680,1.2,70,petrol,automatic,rear,blue,Frankfurt,private,4,1,no,excellent,full,amg,14.7,6.0
4393.75,BMW,3er,2012,160225,3.0,210,hybrid,automatic,all,grey,Essen,private,5,6,yes,good,full,base,9.0,5.8
2823.79,Ford,Puma,2003,350000,3.0,210,diesel,manual,all,silver,Essen,private,4,2,no,fair,none,sport,3.8,6.7
88079.03,Porsche,Panamera,2023,38325,3.0,220,petrol,automatic,rear,blue,Stuttgart,private,4,1,no,excellent,full,sport,0.0,9.0
14897.97,Ford,Focus ST,2023,51553,3.0,180,diesel,automatic,front,blue,Berlin,private,4,2,yes,good,full,base,14.5,6.8
22469.06,Porsche,Taycan,2009,198119,3.0,210,diesel,manual,all,blue,Essen,private,4,1,no,good,partial,sport,4.3,6.7
6760.65,Seat,Leon Cupra,2017,87304,1.2,70,petrol,manual,front,red,Frankfurt,dealer,4,1,yes,good,partial,sport,2.9,5.3
24301.35,Skoda,Superb,2023,48082,3.0,210,diesel,automatic,front,silver,Bremen,dealer,5,1,no,excellent,full,sport,18.7,6.8
12414.79,Seat,Ibiza,2024,18703,1.5,100,hybrid,automatic,all,silver,Nuernberg,dealer,4,3,no,excellent,full,sport,7.7,3.7
14557.14,Seat,Arona,2024,24786,1.6,90,diesel,automatic,front,silver,Berlin,private,4,3,no,excellent,full,sport,18.9,5.4
11400.07,Opel,Zafira,2025,15165,2.0,140,petrol,manual,all,white,Frankfurt,dealer,4,6,no,excellent,none,base,1.6,6.6
16064.22,Skoda,Fabia,2024,20980,3.0,210,hybrid,automatic,all,white,Dresden,dealer,4,1,no,excellent,full,sport,4.4,6.1
19457.93,Skoda,Superb L&K,2023,38486,1.6,110,petrol,automatic,front,silver,Duesseldorf,dealer,5,2,no,excellent,full,sport,2.5,6.4
15893.07,Skoda,Octavia,2023,34545,3.0,220,petrol,automatic,rear,white,Munich,dealer,5,1,no,excellent,full,sport,7.6,9.1
7762.93,Seat,Leon Cupra,2019,110983,4.0,300,petrol,automatic,front,grey,Hamburg,dealer,5,4,no,good,none,base,8.8,12.4
12674.24,Opel,Corsa,2025,12944,3.0,210,hybrid,automatic,front,silver,Duesseldorf,private,5,6,no,excellent,full,sport,12.2,5.3
14511.62,Seat,Leon Cupra,2023,38509,3.0,180,diesel,automatic,front,silver,Leipzig,private,3,2,yes,good,full,sport,9.2,7.6
66585.16,Porsche,Panamera,2021,57614,1.6,110,petrol,automatic,all,white,Stuttgart,dealer,4,2,no,excellent,full,base,15.5,6.2
26942.77,Ford,Mustang,2021,151411,0.0,200,electric,automatic,front,silver,Stuttgart,private,4,1,no,good,full,base,12.3,18.3
7797.16,Skoda,Fabia,2023,34540,2.0,140,hybrid,automatic,front,blue,Nuernberg,dealer,5,1,no,excellent,none,base,1.2,3.6
25961.27,Mercedes-Benz,E-Klasse,2021,57508,2.0,140,diesel,manual,all,white,Leipzig,dealer,4,1,no,excellent,full,amg,8.2,6.0
35361.84,Mercedes-Benz,EQA,2025,18014,3.0,210,diesel,automatic,all,red,Duesseldorf,dealer,4,5,no,excellent,full,s_line,13.4,6.5
7321.52,Seat,Leon,2017,109475,3.0,210,hybrid,manual,all,white,Dresden,dealer,5,6,no,excellent,full,sport,8.7,5.2
13756.05,Volkswagen,Passat CC,2017,99856,2.0,140,hybrid,automatic,front,black,Cologne,dealer,4,4,no,good,full,sport,3.7,5.1
8168.69,Seat,Arona,2024,37372,1.0,60,petrol,manual,front,red,Essen,private,5,4,no,excellent,partial,sport,2.9,6.7
53239.19,Audi,Q7,2024,23933,1.4,90,petrol,automatic,front,blue,Hannover,dealer,4,1,no,excellent,full,s_line,19.1,6.0
54450.18,Mercedes-Benz,CLS,2025,11557,4.0,300,petrol,manual,front,grey,Duesseldorf,dealer,4,1,no,excellent,full,sport,4.7,12.8
27395.64,BMW,4er,2022,37774,2.0,140,petrol,automatic,rear,silver,Hamburg,dealer,4,1,no,excellent,full,sport,14.2,7.4
29036.04,BMW,X1,2024,55136,4.0,300,petrol,automatic,all,green,Duesseldorf,dealer,4,4,no,excellent,full,m_sport,23.9,12.0
4553.85,Ford,Mondeo,2003,350000,1.5,100,hybrid,automatic,front,red,Bonn,dealer,4,3,no,fair,partial,sport,9.7,3.8
48251.02,Mercedes-Benz,EQS,2021,57933,1.4,90,petrol,automatic,rear,silver,Muenster,dealer,4,1,no,excellent,full,sport,4.3,6.2
24866.93,Skoda,Octavia,2025,12664,1.5,100,hybrid,automatic,front,silver,Bremen,dealer,5,1,no,excellent,full,sport,8.8,3.7
19358.79,Seat,Leon,2024,18991,3.0,210,hybrid,automatic,front,silver,Hannover,private,5,1,no,excellent,full,base,15.1,5.6
20409.51,Ford,S-Max,2024,34609,3.0,220,petrol,automatic,all,red,Hamburg,private,5,1,no,excellent,full,sport,0.0,9.1
16637.22,Ford,Kuga,2024,22743,3.0,210,hybrid,automatic,front,white,Duesseldorf,private,4,6,no,excellent,full,base,14.3,5.3
9133.17,Opel,Zafira,2022,56988,1.4,90,petrol,manual,front,white,Bonn,private,5,6,no,excellent,full,sport,8.2,6.8
10702.49,Seat,Arona,2022,45910,1.5,100,hybrid,manual,all,black,Berlin,private,5,2,no,excellent,full,base,3.6,3.3
9485.65,Mercedes-Benz,CLA,2018,121977,4.0,300,petrol,automatic,rear,blue,Hamburg,dealer,4,3,no,good,full,s_line,6.7,11.5
11334.52,Seat,Ateca,2022,56448,4.0,300,petrol,manual,front,black,Duesseldorf,dealer,4,1,no,excellent,full,sport,12.0,11.4
20500.01,Audi,A3,2025,12800,1.5,100,petrol,automatic,all,red,Hamburg,dealer,5,1,yes,good,full,sport,9.9,5.6
3671.76,BMW,1er,2011,187698,1.6,90,diesel,automatic,all,red,Duesseldorf,dealer,4,3,no,good,full,s_line,7.0,5.0
3910.89,Seat,Ibiza,2016,164476,2.0,180,petrol,automatic,front,red,Hamburg,dealer,4,3,no,good,full,sport,5.4,8.2
28349.0,Volkswagen,Golf GTI,2024,14758,1.0,60,petrol,automatic,all,silver,Frankfurt,private,4,3,no,excellent,full,base,13.0,5.1
5483.56,Mercedes-Benz,GLS,2011,215331,2.5,180,hybrid,manual,rear,black,Berlin,dealer,5,2,yes,fair,full,base,0.5,5.7
28632.58,Mercedes-Benz,EQA,2023,49287,4.0,300,petrol,automatic,rear,blue,Stuttgart,dealer,4,1,no,excellent,full,base,11.3,12.6
3100.54,Skoda,Fabia,2011,196140,2.5,180,hybrid,automatic,front,silver,Cologne,dealer,4,1,yes,fair,full,sport,8.9,6.1
8256.47,Ford,Focus,2021,78445,1.6,110,petrol,manual,front,blue,Essen,dealer,5,5,no,excellent,full,sport,17.0,6.4
103460.47,Porsche,911,2023,39698,3.0,210,hybrid,automatic,rear,black,Munich,dealer,4,5,no,excellent,full,s_line,9.2,5.9
82923.77,Porsche,Panamera,2023,96482,1.5,100,petrol,automatic,rear,red,Berlin,dealer,4,2,no,excellent,full,base,20.0,5.8
15827.68,Opel,Mokka,2025,19497,3.0,220,petrol,manual,front,grey,Munich,private,5,2,no,excellent,full,sport,12.8,9.1
25018.01,BMW,iX,2021,95791,3.0,180,diesel,automatic,all,grey,Bielefeld,dealer,5,6,no,excellent,full,base,5.8,6.8
8270.52,Ford,Focus,2019,71896,2.0,140,diesel,automatic,all,blue,Bremen,private,4,6,no,excellent,full,base,10.8,4.1
16840.8,Opel,Insignia,2022,65065,0.0,100,electric,manual,all,white,Stuttgart,dealer,4,6,no,excellent,full,sport,12.8,14.2
60640.8,Mercedes-Benz,EQS,2023,40374,3.0,210,diesel,automatic,rear,white,Bremen,dealer,5,5,no,excellent,full,sport,9.5,6.6
9661.97,Mercedes-Benz,B-Klasse,2020,126803,3.0,210,diesel,manual,rear,white,Munich,private,4,1,no,good,none,amg,8.7,7.1
39323.4,Porsche,Cayenne,2021,101361,2.0,140,diesel,manual,front,black,Munich,private,4,2,no,good,none,sport,7.4,5.1
13990.07,Audi,Q5,2018,82617,4.0,300,petrol,manual,front,silver,Frankfurt,dealer,4,2,no,excellent,full,s_line,10.0,11.1
1813.96,Opel,Corsa,2009,270000,2.0,140,petrol,manual,all,black,Berlin,dealer,3,3,no,fair,none,sport,5.1,7.9
17236.49,Opel,Crossland,2024,31662,2.0,180,petrol,automatic,all,black,Dresden,dealer,4,1,no,excellent,full,sport,14.2,7.4
4771.87,Skoda,Fabia,2020,95981,3.0,180,diesel,automatic,front,grey,Duesseldorf,dealer,4,4,no,good,none,sport,6.0,6.7
4433.81,Opel,Zafira,2018,65840,2.0,140,diesel,manual,front,red,Nuernberg,private,4,2,yes,good,none,sport,2.9,5.3
106843.12,Porsche,Boxster,2025,15986,1.6,110,petrol,automatic,rear,silver,Nuernberg,private,4,1,no,excellent,full,base,10.2,5.7
23943.6,Volkswagen,ID.4,2022,101076,3.0,220,petrol,automatic,front,grey,Dresden,private,4,2,no,excellent,full,s_line,9.8,9.7
17091.08,Seat,Ateca,2024,65408,1.2,70,petrol,manual,all,white,Hannover,dealer,4,1,no,excellent,full,sport,11.3,5.5
20073.34,Opel,Grandland,2025,42865,1.6,110,petrol,automatic,front,red,Duesseldorf,dealer,4,1,no,excellent,full,base,23.3,6.5
27288.18,Mercedes-Benz,E-Klasse,2022,68131,1.5,100,hybrid,automatic,rear,blue,Duesseldorf,dealer,5,1,no,excellent,none,amg,9.1,4.8
20355.59,Porsche,Taycan,2009,195826,4.0,300,petrol,manual,all,white,Berlin,private,4,1,no,good,full,sport,9.8,12.7
14187.39,Porsche,911,2010,263210,3.0,210,diesel,manual,all,black,Cologne,dealer,5,2,no,fair,full,base,7.1,6.5
14204.7,Ford,Focus ST,2021,33745,2.0,180,petrol,manual,front,black,Essen,dealer,5,4,no,excellent,full,base,18.9,7.0
61976.87,Mercedes-Benz,S-Klasse,2023,90853,1.6,110,petrol,manual,front,grey,Duesseldorf,private,4,1,no,excellent,full,sport,18.4,6.8
8007.06,Ford,S-Max,2020,81373,3.0,220,petrol,manual,front,silver,Munich,dealer,5,5,yes,good,full,base,12.4,9.7
16418.18,BMW,X5,2018,147701,3.0,210,hybrid,manual,all,black,Frankfurt,private,5,1,no,good,full,m_sport,0.0,5.3
2107.9,Seat,Ibiza,2015,310030,1.4,90,petrol,manual,front,black,Munich,private,3,1,no,fair,partial,base,3.4,6.2
4351.57,Seat,Leon,2012,203777,2.0,140,hybrid,manual,front,blue,Essen,dealer,5,1,no,fair,full,base,3.8,3.6
15741.7,BMW,iX,2016,156103,2.0,140,diesel,automatic,rear,black,Leipzig,dealer,3,1,no,good,full,base,7.6,5.4
6073.05,Ford,Fiesta,2021,68226,3.0,220,petrol,manual,front,black,Bielefeld,dealer,5,5,no,excellent,full,sport,10.0,9.7
18939.08,Mercedes-Benz,E-Klasse,2021,87821,2.0,180,petrol,automatic,rear,grey,Hamburg,dealer,3,2,no,excellent,none,base,8.0,8.4
129118.16,Porsche,911,2024,22429,2.0,140,petrol,automatic,front,white,Muenster,private,5,2,no,excellent,full,sport,6.7,7.3
20487.25,Audi,Q2,2024,30200,2.5,180,hybrid,automatic,all,black,Duesseldorf,dealer,4,4,no,excellent,full,sport,2.7,5.2
2402.92,Seat,Leon Cupra,1999,350000,3.0,180,diesel,manual,front,black,Essen,private,4,6,yes,fair,none,base,3.0,6.6
15769.7,Skoda,Kamiq,2024,20486,4.0,300,petrol,manual,front,silver,Stuttgart,dealer,5,2,no,excellent,full,sport,8.2,12.3
2524.14,Ford,Focus,2010,268388,4.0,300,petrol,manual,front,black,Duesseldorf,dealer,5,4,no,fair,partial,sport,0.0,12.4
39369.38,Mercedes-Benz,GLA,2024,12860,1.5,100,hybrid,automatic,rear,silver,Stuttgart,dealer,4,1,no,excellent,full,amg,14.9,3.7
22329.19,Audi,A7,2018,58594,3.0,180,diesel,manual,all,blue,Berlin,private,4,1,no,excellent,full,s_line,5.2,7.1
46700.03,BMW,5er,2025,14717,4.0,300,petrol,manual,rear,silver,Berlin,dealer,5,3,no,excellent,full,sport,3.9,13.0
15410.02,Ford,Mustang,2020,46283,3.0,210,diesel,manual,all,silver,Hamburg,dealer,4,6,yes,good,full,base,10.6,7.8
13419.72,Porsche,Panamera,2017,288069,3.0,210,diesel,manual,all,white,Stuttgart,dealer,4,3,no,fair,none,sport,10.3,6.9
11124.26,BMW,X1,2021,106945,2.0,180,petrol,automatic,front,white,Bonn,dealer,5,4,no,excellent,none,base,22.0,6.7
9830.32,Ford,Puma,2019,79694,2.5,180,hybrid,automatic,front,white,Hannover,private,5,3,no,good,full,sport,3.5,5.8
14083.99,Opel,Zafira,2022,65014,2.0,110,diesel,automatic,all,white,Munich,dealer,4,3,no,excellent,full,base,15.4,4.4
13597.62,Volkswagen,Passat CC,2016,130964,3.0,210,diesel,automatic,front,white,Dresden,private,4,2,no,good,full,s_line,2.3,6.6
22222.28,Audi,A3,2024,45125,2.0,140,hybrid,automatic,rear,white,Nuernberg,dealer,5,6,no,excellent,full,sport,22.5,4.4
4705.12,Skoda,Karoq,2005,154614,2.0,110,diesel,manual,all,black,Bielefeld,dealer,4,2,no,good,partial,sport,1.3,4.8
17855.62,Ford,Focus,2023,74866,0.0,150,electric,automatic,front,black,Cologne,dealer,5,1,no,excellent,full,sport,4.8,15.8
4754.06,Mercedes-Benz,SLK,2014,251130,1.6,90,diesel,manual,all,black,Muenster,private,4,1,yes,fair,full,amg,5.2,4.4
11638.48,Porsche,Cayman,2014,166495,3.0,210,diesel,manual,all,black,Hamburg,dealer,4,6,no,good,none,base,8.7,6.0
22715.32,Porsche,Macan,2017,139535,1.6,110,petrol,automatic,all,black,Stuttgart,dealer,4,1,no,good,full,base,3.5,6.6
29868.3,Audi,A5,2023,31431,2.0,180,petrol,automatic,all,blue,Bonn,private,5,1,no,excellent,full,s_line,10.1,8.4
4022.38,Ford,Kuga,2005,239368,1.6,90,diesel,automatic,front,white,Leipzig,private,4,2,no,fair,partial,base,6.7,4.6
1794.81,Seat,Ibiza,2010,220206,4.0,300,petrol,manual,front,white,Cologne,dealer,5,6,yes,fair,full,sport,7.1,11.5
25188.85,Mercedes-Benz,GLS,2019,104264,2.0,180,petrol,manual,all,grey,Frankfurt,dealer,4,4,no,good,full,amg,3.0,7.3
11428.05,Opel,Corsa,2024,29028,1.0,60,petrol,automatic,front,black,Frankfurt,dealer,4,2,no,excellent,full,sport,9.4,4.7
34141.51,Mercedes-Benz,E-Klasse,2022,49083,1.5,100,hybrid,automatic,rear,blue,Stuttgart,private,4,2,no,excellent,full,base,15.1,3.7
51385.42,Mercedes-Benz,CLS,2024,29734,3.0,180,diesel,automatic,rear,white,Leipzig,private,5,3,no,excellent,full,base,21.9,6.5
49612.18,Mercedes-Benz,GLC,2025,21802,3.0,210,hybrid,automatic,rear,blue,Muenster,dealer,4,3,no,excellent,full,sport,14.4,4.9
138449.9,Porsche,911,2024,23074,2.5,180,hybrid,manual,front,grey,Essen,private,4,6,no,excellent,full,s_line,17.2,4.9
11124.29,Volkswagen,Polo,2022,88954,2.0,140,petrol,automatic,all,white,Hamburg,private,4,1,no,excellent,full,sport,9.2,7.4
27417.44,Volkswagen,ID.3,2021,59500,0.0,250,electric,automatic,all,black,Essen,dealer,5,1,no,excellent,full,sport,13.2,19.6
3755.83,Volkswagen,ID.3,2009,350000,3.0,180,diesel,manual,rear,red,Cologne,dealer,4,1,yes,fair,partial,base,0.0,5.9
48247.69,Mercedes-Benz,EQS,2020,62876,1.5,100,petrol,automatic,all,white,Duesseldorf,private,5,1,no,excellent,full,amg,17.7,6.0
13222.5,Seat,Leon Cupra,2022,89072,4.0,300,petrol,automatic,front,silver,Leipzig,dealer,4,3,no,excellent,full,base,0.0,11.7
5703.46,Seat,Arona,2017,96773,2.0,140,diesel,automatic,all,grey,Frankfurt,private,5,5,no,excellent,full,sport,9.7,5.5
6654.77,Opel,Zafira,2020,148917,4.0,300,petrol,manual,front,white,Bonn,dealer,4,2,no,good,full,sport,0.8,12.3
24106.94,Audi,Q3,2022,41562,3.0,210,diesel,automatic,rear,grey,Hannover,private,4,1,no,excellent,full,sport,7.2,7.4
13344.95,Volkswagen,ID.3,2023,60856,3.0,210,diesel,manual,front,grey,Duesseldorf,private,5,6,no,excellent,full,base,2.3,5.7
22361.63,Opel,Zafira,2024,35166,0.0,100,electric,automatic,front,black,Munich,dealer,5,2,no,excellent,full,sport,17.4,14.9
8480.55,Opel,Grandland,2018,138822,3.0,180,diesel,automatic,all,silver,Dresden,dealer,5,5,no,good,full,sport,11.7,6.5
13704.11,Audi,A5,2020,77502,4.0,300,petrol,manual,rear,white,Frankfurt,dealer,4,2,no,excellent,full,base,4.2,11.8
18058.75,BMW,6er,2020,78220,3.0,210,diesel,automatic,all,white,Cologne,private,4,5,no,excellent,none,base,10.4,7.1
30667.97,Audi,A7,2021,88329,2.0,140,diesel,automatic,rear,grey,Bielefeld,dealer,5,3,no,excellent,full,sport,12.8,4.0
45698.82,Mercedes-Benz,GLS,2023,45846,3.0,210,hybrid,manual,all,silver,Munich,dealer,3,2,no,excellent,partial,sport,5.6,4.9
20937.87,BMW,1er,2025,17777,2.0,180,petrol,automatic,front,blue,Muenster,private,5,6,no,excellent,full,m_sport,14.2,8.8
14884.26,Mercedes-Benz,CLA,2022,79492,1.6,110,petrol,automatic,all,black,Stuttgart,dealer,4,3,no,good,none,sport,18.4,5.5
85576.34,Porsche,Panamera,2021,84208,2.5,180,hybrid,automatic,rear,silver,Frankfurt,dealer,4,1,no,excellent,full,base,13.3,5.0
16731.01,Audi,Q3,2022,63428,1.5,100,hybrid,automatic,front,blue,Duesseldorf,private,5,2,no,excellent,full,sport,3.1,4.3
11253.14,Opel,Insignia,2018,62563,3.0,210,diesel,automatic,front,white,Bonn,dealer,5,2,no,excellent,full,sport,0.0,7.4
